kinetics600/train/--56QUhyDQM_000185_000195.mp4,20
kinetics600/train/--DiygSPius_000050_000060.mp4,3
kinetics600/train/--jD1Yu5ZnQ_000037_000047.mp4,9
kinetics600/train/-08htmnKcug_000074_000084.mp4,10
kinetics600/train/-0HgQ31lcNM_000013_000023.mp4,14
kinetics600/train/-0JU38ZQOlY_000000_000010.mp4,12
kinetics600/train/-0Yb1tD3HUo_000004_000014.mp4,10
kinetics600/train/-0cOo0cRVZU_000008_000018.mp4,2
kinetics600/train/-0pYl0OE4Fo_000231_000241.mp4,15
kinetics600/train/-1Fa5I5O_40_000009_000019.mp4,14
kinetics600/train/-1GUNrYsD4Y_000018_000028.mp4,12
kinetics600/train/-1q7jA3DXQM_000005_000015.mp4,0
kinetics600/train/-20sSnusEso_000000_000010.mp4,22
kinetics600/train/-2GucDajjGY_000001_000011.mp4,1
kinetics600/train/-2JMtqfVxuk_000006_000016.mp4,10
kinetics600/train/-2KvnLMnrA0_000000_000010.mp4,10
kinetics600/train/-2U9f7hb76Q_000141_000151.mp4,2
kinetics600/train/-2egBNANLTg_000009_000019.mp4,20
kinetics600/train/-2g3EWT3HpA_000000_000010.mp4,7
kinetics600/train/-2mD9qKOW2o_000097_000107.mp4,7
kinetics600/train/-3OVmEFi_X4_000013_000023.mp4,6
kinetics600/train/-3dnFPNzuW4_000000_000010.mp4,10
kinetics600/train/-4C3x47i08U_000000_000010.mp4,22
kinetics600/train/-4ggQ2PfUOc_000244_000254.mp4,10
kinetics600/train/-4rVz2wGlhs_000000_000010.mp4,16
kinetics600/train/-57IRjVQhAE_000194_000204.mp4,19
kinetics600/train/-599zMyIukQ_000018_000028.mp4,16
kinetics600/train/-5FtgMgevX0_000014_000024.mp4,2
kinetics600/train/-5hwkh3Eoks_000022_000032.mp4,14
kinetics600/train/-6OwOoj4opA_000000_000010.mp4,10
kinetics600/train/-6VoGglIU3o_000020_000030.mp4,12
kinetics600/train/-6u_avnE7So_000030_000040.mp4,3
kinetics600/train/-76uJz2GUZE_000000_000010.mp4,22
kinetics600/train/-7AgKqCl6wo_000188_000198.mp4,1
kinetics600/train/-7LwwnoX1MY_000000_000010.mp4,3
kinetics600/train/-7RUOKD--ts_000028_000038.mp4,14
kinetics600/train/-7TNO00sIQw_000002_000012.mp4,17
