kinetics600/train/--bO6XwZ9HI_000041_000051.mp4,4
kinetics600/train/-0pMQbEe8Po_000004_000014.mp4,1
kinetics600/train/-1HC0jA88rU_000003_000013.mp4,4
kinetics600/train/-27PhDW-xBo_000053_000063.mp4,2
kinetics600/train/-3pp5xan1Hw_000006_000016.mp4,1
kinetics600/train/-3sN2uy_xI8_000000_000010.mp4,1
kinetics600/train/-3vKpQQMYbE_000031_000041.mp4,2
kinetics600/train/-458rvyOZkM_000012_000022.mp4,1
kinetics600/train/-4FUO1JxtYg_000000_000010.mp4,1
kinetics600/train/-5EVbw6YJJQ_000027_000037.mp4,4
kinetics600/train/-5OSDXyZ0cg_000007_000017.mp4,4
kinetics600/train/-5erP9IRS-s_000024_000034.mp4,1
kinetics600/train/-5kButbj9OE_000036_000046.mp4,6
kinetics600/train/-6VzhYhWDMY_000005_000015.mp4,6
kinetics600/train/-6j0i3VqyiY_000010_000020.mp4,6
kinetics600/train/-6rLmGwSr0w_000010_000020.mp4,4
kinetics600/train/-6wjzvTpF6s_000000_000010.mp4,7
kinetics600/train/-6wkYqjFei0_000015_000025.mp4,6
kinetics600/train/-8UIHDzUsX4_000124_000134.mp4,3
kinetics600/train/-8UWMyYmfuM_000027_000037.mp4,4
kinetics600/train/-8u1gyMa9uQ_000013_000023.mp4,3
kinetics600/train/-8x0Dh9MG_s_000000_000010.mp4,4
kinetics600/train/-8yN1XRXkbc_000030_000040.mp4,4
kinetics600/train/-9L5fpps3-M_000053_000063.mp4,6
kinetics600/train/-A6Za22IHBY_000002_000012.mp4,4
kinetics600/train/-B14kmeX4EI_000012_000022.mp4,2
kinetics600/train/-CvURbtdoLg_000009_000019.mp4,1
kinetics600/train/-D7K1e_APE8_000000_000010.mp4,4
kinetics600/train/-DGGte0Ht5s_000001_000011.mp4,4
kinetics600/train/-DJtqF3cNZ0_000008_000018.mp4,3
kinetics600/train/-E5rIw1y7OI_000051_000061.mp4,3
kinetics600/train/-F3sjyWT0ts_000048_000058.mp4,4
kinetics600/train/-FX9vt5Grvo_000000_000010.mp4,4
kinetics600/train/-GBX_5WM_4c_000018_000028.mp4,3
kinetics600/train/-GZwp0jqKXY_000004_000014.mp4,3
